municipality_code,financial_capability_index,real_debt_service_ratio_pct,taxable_income_per_capita_yen,homeownership_rate_pct,crime_rate_per_1000,doctors_per_100k,ssds_hospital_count,unemployment_rate_pct,tertiary_industry_pct,dwelling_area_sqm,day_night_pop_ratio,school_count,nursery_children,ssds_data_year,ssds_source_url
36207,0.3,9.4,2789404,81.6,10.84,171.1,6,3.8,59.0,136.75,98.5,15,614,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36208,0.22,6.7,2746744,80.9,7.2,322.0,5,3.6,66.2,118.06,104.3,23,491,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36301,0.24,4.9,2733696,,4.55,103.4,1,2.1,50.8,,96.9,3,146,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36302,0.13,4.8,2548297,,2.9,72.5,0,2.1,48.5,,104.1,2,28,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36321,0.16,1.8,2654046,,2.43,97.2,0,3.0,41.9,,84.8,2,47,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36341,0.52,5.6,2944282,77.6,11.84,140.9,1,4.3,69.0,121.58,86.0,8,471,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36342,0.21,2.7,2871670,,6.24,86.1,0,3.8,52.0,,96.1,3,92,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36368,0.19,8.9,2815114,,4.34,122.2,1,3.1,52.4,,103.1,10,116,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36383,0.16,8.6,2610326,,6.14,427.5,1,4.1,66.5,,99.7,2,62,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36387,0.16,6.5,2618594,,5.3,160.7,2,4.4,64.2,,98.6,9,108,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36388,0.19,1.5,2558939,,8.85,107.7,1,3.1,60.1,,99.1,5,117,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36401,0.85,-3.0,3265359,57.5,7.68,137.1,3,4.0,65.2,97.32,105.9,4,252,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36402,0.75,5.0,3375080,66.4,12.35,417.7,2,3.2,68.0,108.94,89.5,4,588,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36403,0.7,5.6,3117640,68.6,10.58,156.0,2,4.9,68.1,106.38,86.5,6,458,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36404,0.47,4.8,2846911,,13.72,276.0,2,5.3,64.6,,99.3,5,215,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36405,0.4,5.7,2790760,,11.6,202.0,1,3.8,60.2,,87.5,5,154,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36468,0.18,11.0,2679161,,12.44,259.2,2,6.9,62.4,,104.7,9,96,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
36489,0.3,8.2,2698046,82.7,8.15,146.8,3,3.7,65.0,129.76,85.9,6,371,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37201,0.8,7.2,3450732,62.0,11.94,303.0,33,3.4,75.7,95.86,102.9,82,8688,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37202,0.63,9.6,3114245,70.6,13.77,236.5,12,3.6,64.5,112.35,94.6,28,2993,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37203,0.81,8.5,3112748,71.8,18.09,397.0,6,3.6,66.0,116.05,113.4,17,1009,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37204,0.52,5.8,2919088,66.3,14.8,363.6,3,4.2,69.8,114.25,100.7,10,582,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37205,0.61,9.6,2995651,77.5,12.62,311.6,5,2.9,54.4,124.34,101.9,15,1348,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37206,0.39,12.4,2827209,78.0,8.6,176.6,2,4.4,65.1,111.03,94.2,10,775,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37207,0.36,3.1,2886236,87.0,8.91,183.9,3,3.6,55.3,133.85,97.8,6,585,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37208,0.43,7.2,2883438,85.9,8.79,127.7,7,3.4,55.2,135.62,94.5,26,1120,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37322,0.34,8.3,2724939,86.1,11.68,46.7,0,3.1,67.4,115.81,95.4,4,197,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37324,0.3,6.3,2709275,86.1,9.3,259.6,3,3.6,62.9,129.01,103.4,5,129,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37341,0.55,4.3,2990574,77.8,8.89,1584.9,3,3.6,68.0,122.48,91.2,5,684,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37364,0.45,9.0,3412867,,2.58,64.5,0,1.8,53.6,,115.1,2,59,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37386,0.85,5.2,3462390,46.3,24.44,117.7,1,3.2,66.4,79.66,95.6,3,300,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37387,0.51,-2.4,2877458,93.1,7.18,268.8,2,3.5,65.1,137.74,95.5,6,782,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37403,0.38,7.2,2850050,,13.58,177.1,2,4.0,67.9,,101.2,4,173,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37404,0.62,11.7,2930202,76.8,9.94,124.7,4,3.7,56.9,121.03,96.1,5,605,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
37406,0.33,7.9,2837529,91.7,7.93,97.7,1,2.7,58.2,154.22,88.9,7,552,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38201,0.76,7.9,3303517,55.3,15.05,324.5,41,4.1,76.9,88.01,101.2,92,6597,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38202,0.52,11.2,3126337,70.2,14.89,222.2,28,3.9,61.7,113.15,100.9,42,2600,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38203,0.34,4.1,2971558,71.2,12.87,293.7,7,4.8,66.5,109.16,101.5,36,1689,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38204,0.33,9.5,2946002,71.3,10.04,275.1,5,2.6,59.0,112.43,101.9,16,637,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38205,0.76,1.6,3280133,68.5,12.79,239.8,11,3.3,63.5,99.89,101.9,28,2659,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38206,0.64,6.5,3081092,72.0,13.48,180.4,10,3.7,59.6,110.75,97.0,35,2813,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38207,0.35,7.1,2748948,72.6,12.22,278.5,6,2.9,64.8,106.49,101.8,21,1136,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38210,0.41,6.2,2824856,80.3,10.22,128.1,1,3.4,60.4,116.78,89.8,13,583,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38213,0.72,8.2,3175534,63.8,10.57,205.4,8,2.9,55.2,98.8,101.7,26,1812,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38214,0.24,11.4,2785241,83.7,11.44,144.1,3,3.0,60.5,110.16,97.6,17,959,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38215,0.49,11.3,3207442,66.9,13.21,1746.2,4,3.2,73.6,100.84,105.3,9,532,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38356,0.15,13.0,2761314,,4.92,61.5,0,2.8,56.5,,102.0,7,112,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38386,0.19,10.4,2847029,,12.7,175.6,1,2.9,58.4,,104.5,11,84,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38401,0.75,8.9,2974353,77.3,11.14,118.1,2,3.9,68.3,118.77,93.1,6,476,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38402,0.44,2.4,2788075,75.9,8.74,146.5,1,3.6,66.8,105.14,86.8,5,281,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38422,0.27,1.7,2678641,86.1,9.2,111.0,1,3.1,56.4,127.55,92.6,11,328,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38442,0.49,5.4,2690992,,4.76,71.5,0,3.4,52.5,,107.6,8,203,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38484,0.16,5.6,2472758,,9.8,54.4,0,2.9,66.1,,89.3,3,85,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38488,0.23,6.0,2663642,,11.98,196.2,2,3.5,64.3,,94.1,8,264,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
38506,0.22,9.0,2778482,77.3,8.78,163.3,3,4.2,63.0,113.29,96.2,16,539,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39201,0.63,13.0,3280722,56.8,19.19,392.6,61,4.1,78.2,86.94,101.9,66,9336,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39202,0.22,9.4,2485339,79.0,11.07,68.1,2,5.9,61.5,104.4,99.7,9,249,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39203,0.31,5.9,2591912,71.6,16.5,449.4,2,3.6,57.0,95.65,102.8,18,320,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39204,0.61,7.8,2921590,63.3,14.62,1020.1,9,4.2,69.4,103.11,109.0,20,1398,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39205,0.38,12.1,2686985,80.5,11.7,209.9,3,5.4,63.0,118.97,94.4,13,850,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39206,0.42,13.6,2805637,71.7,13.5,204.0,4,4.8,61.8,105.65,105.7,14,586,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39208,0.36,11.4,2834114,73.4,13.14,488.6,5,4.7,65.8,111.06,103.4,14,598,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39209,0.26,17.4,2614586,84.6,5.65,104.9,3,6.2,66.7,100.57,97.0,15,216,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39210,0.35,9.7,2811155,68.3,12.91,195.8,6,3.8,72.7,102.06,102.6,39,999,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39211,0.33,4.6,2772877,73.5,11.8,111.8,1,3.8,65.5,107.6,84.6,11,840,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39212,0.31,9.8,2797192,69.6,10.03,124.5,3,3.9,64.5,100.51,96.1,12,639,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39301,0.12,12.2,3285598,,10.48,91.2,0,4.4,55.8,,93.8,4,39,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39302,0.19,0.9,2555838,,14.17,131.8,0,4.7,65.7,,98.3,2,75,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
39303,0.19,3.2,2706743,,11.21,400.3,1,3.4,64.0,,105.8,2,35,2025,https://www.e-stat.go.jp/stat-search/database?toukei=00200502 (社会・人口統計体系 統計でみる市区町村のすがた2025 基礎データ・廃置分合処理済)
