municipality_code,year,population
39302,2025,2928
39302,2030,2677
39302,2035,2443
39302,2040,2220
39302,2045,1979
39302,2050,1753
39302,2055,1553
39302,2060,1382
39302,2065,1240
39302,2070,1115
39303,2025,2510
39303,2030,2257
39303,2035,2008
39303,2040,1798
39303,2045,1579
39303,2050,1391
39303,2055,1211
39303,2060,1059
39303,2065,914
39303,2070,796
39304,2025,2077
39304,2030,1832
39304,2035,1600
39304,2040,1386
39304,2045,1195
39304,2050,1022
39304,2055,862
39304,2060,739
39304,2065,626
39304,2070,536
39305,2025,1015
39305,2030,902
39305,2035,809
39305,2040,718
39305,2045,642
39305,2050,565
39305,2055,503
39305,2060,442
39305,2065,387
39305,2070,330
39306,2025,642
39306,2030,554
39306,2035,485
39306,2040,434
39306,2045,381
39306,2050,331
39306,2055,293
39306,2060,266
39306,2065,240
39306,2070,216
39307,2025,3439
39307,2030,3272
39307,2035,3093
39307,2040,2909
39307,2045,2695
39307,2050,2498
39307,2055,2313
39307,2060,2155
39307,2065,1993
39307,2070,1844
39341,2025,3138
39341,2030,2790
39341,2035,2483
39341,2040,2220
39341,2045,1962
39341,2050,1725
39341,2055,1490
39341,2060,1298
39341,2065,1133
39341,2070,989
39344,2025,2666
39344,2030,2223
39344,2035,1839
39344,2040,1507
39344,2045,1219
39344,2050,971
39344,2055,781
39344,2060,627
39344,2065,506
39344,2070,421
39363,2025,3382
39363,2030,3096
39363,2035,2827
39363,2040,2586
39363,2045,2357
39363,2050,2128
39363,2055,1936
39363,2060,1771
39363,2065,1628
39363,2070,1492
39364,2025,298
39364,2030,258
39364,2035,228
39364,2040,206
39364,2045,182
39364,2050,168
39364,2055,149
39364,2060,134
39364,2065,118
39364,2070,105
39386,2025,19920
39386,2030,18128
39386,2035,16308
39386,2040,14498
39386,2045,12749
39386,2050,11110
39386,2055,9672
39386,2060,8334
39386,2065,7176
39386,2070,6156
39387,2025,4151
39387,2030,3559
39387,2035,3018
39387,2040,2559
39387,2045,2172
39387,2050,1818
39387,2055,1526
39387,2060,1280
39387,2065,1064
39387,2070,891
39401,2025,5679
39401,2030,4964
39401,2035,4312
39401,2040,3709
39401,2045,3149
39401,2050,2653
39401,2055,2226
39401,2060,1845
39401,2065,1526
39401,2070,1240
39402,2025,11345
39402,2030,10474
39402,2035,9632
39402,2040,8799
39402,2045,7980
39402,2050,7192
39402,2055,6466
39402,2060,5809
39402,2065,5196
39402,2070,4624
39403,2025,4670
39403,2030,4186
39403,2035,3744
39403,2040,3311
39403,2045,2914
39403,2050,2546
39403,2055,2192
39403,2060,1899
39403,2065,1638
39403,2070,1405
39405,2025,3130
39405,2030,2735
39405,2035,2382
39405,2040,2048
39405,2045,1753
39405,2050,1501
39405,2055,1265
39405,2060,1095
39405,2065,944
39405,2070,817
39410,2025,4396
39410,2030,4043
39410,2035,3674
39410,2040,3294
39410,2045,2936
39410,2050,2599
39410,2055,2290
39410,2060,2018
39410,2065,1756
39410,2070,1521
39411,2025,4685
39411,2030,4190
39411,2035,3739
39411,2040,3327
39411,2045,2948
39411,2050,2588
39411,2055,2249
39411,2060,1965
39411,2065,1683
39411,2070,1472
39412,2025,13538
39412,2030,12160
39412,2035,10861
39412,2040,9623
39412,2045,8483
39412,2050,7390
39412,2055,6442
39412,2060,5618
39412,2065,4868
39412,2070,4222
39424,2025,4233
39424,2030,3719
39424,2035,3228
39424,2040,2773
39424,2045,2367
39424,2050,1976
39424,2055,1650
39424,2060,1379
39424,2065,1140
39424,2070,939
39427,2025,1263
39427,2030,1130
39427,2035,1019
39427,2040,902
39427,2045,806
39427,2050,694
39427,2055,598
39427,2060,517
39427,2065,448
39427,2070,396
39428,2025,9268
39428,2030,8341
39428,2035,7422
39428,2040,6529
39428,2045,5697
39428,2050,4923
39428,2055,4264
39428,2060,3687
39428,2065,3180
39428,2070,2726
40100,2025,934970
40100,2030,899220
40100,2035,862412
40100,2040,824521
40100,2045,786414
40100,2050,749629
40100,2055,713710
40100,2060,677931
40100,2065,641647
40100,2070,605595
40101,2025,89359
40101,2030,82711
40101,2035,76077
40101,2040,69669
40101,2045,63634
40101,2050,58089
40101,2055,52931
40101,2060,48082
40101,2065,43446
40101,2070,39132
40103,2025,79422
40103,2030,75627
40103,2035,71648
40103,2040,67692
40103,2045,63811
40103,2050,60073
40103,2055,56537
40103,2060,53184
40103,2065,49904
40103,2070,46782
40105,2025,54233
40105,2030,51682
40105,2035,49201
40105,2040,46656
40105,2045,44192
40105,2050,41910
40105,2055,39720
40105,2060,37581
40105,2065,35477
40105,2070,33424
40106,2025,191092
40106,2030,187510
40106,2035,183375
40106,2040,178502
40106,2045,172938
40106,2050,167321
40106,2055,161536
40106,2060,155590
40106,2065,149274
40106,2070,142699
40107,2025,204470
40107,2030,197940
40107,2035,191109
40107,2040,183854
40107,2045,176412
40107,2050,169015
40107,2055,161598
40107,2060,153972
40107,2065,146100
40107,2070,138122
40108,2025,66637
40108,2030,62666
40108,2035,58843
40108,2040,55288
40108,2045,51984
40108,2050,49001
40108,2055,46198
40108,2060,43561
40108,2065,40926
40108,2070,38354
40109,2025,249757
40109,2030,241084
40109,2035,232159
40109,2040,222860
40109,2045,213443
40109,2050,204220
40109,2055,195190
40109,2060,185961
40109,2065,176520
40109,2070,167082
40130,2025,455056
40130,2030,466787
40130,2035,474879
40130,2040,476532
40130,2045,471299
40130,2050,463196
40130,2055,454608
40130,2060,445950
40130,2065,435937
40130,2070,423888
40131,2025,350956
40131,2030,358467
40131,2035,362777
40131,2040,363557
40131,2045,361194
40131,2050,357139
40131,2055,351957
40131,2060,345421
40131,2065,337621
40131,2070,328594
40132,2025,291002
40132,2030,298912
40132,2035,303553
40132,2040,304487
40132,2045,301737
40132,2050,296955
40132,2055,290943
40132,2060,284611
40132,2065,277350
40132,2070,268507
40133,2025,231887
40133,2030,236675
40133,2035,239814
40133,2040,240833
40133,2045,239303
40133,2050,235913
40133,2055,231530
40133,2060,226624
40133,2065,221025
40133,2070,214580
40134,2025,289003
40134,2030,290886
40134,2035,291324
40134,2040,289809
40134,2045,286481
40134,2050,281958
40134,2055,276335
40134,2060,269825
40134,2065,262307
40134,2070,254079
40135,2025,239805
40135,2030,242960
40135,2035,244853
40135,2040,244986
40135,2045,243314
40135,2050,240640
40135,2055,237035
40135,2060,232620
40135,2065,227110
40135,2070,220764
40136,2025,139248
40136,2030,139777
40136,2035,138833
40136,2040,136855
40136,2045,134263
40136,2050,131721
40136,2055,128994
40136,2060,125712
40136,2065,121961
40136,2070,117773
40137,2025,233648
40137,2030,232463
40137,2035,230586
40137,2040,227763
40137,2045,224168
40137,2050,220042
40137,2055,215532
40137,2060,210322
40137,2065,204509
40137,2070,198245
40202,2025,106423
40202,2030,99586
40202,2035,92845
40202,2040,86335
40202,2045,80101
40202,2050,74297
40202,2055,69079
40202,2060,64146
40202,2065,59439
40202,2070,54883
40203,2025,308589
40203,2030,302393
40203,2035,295088
40203,2040,286763
40203,2045,277787
40203,2050,268628
40203,2055,259370
40203,2060,249367
40203,2065,238846
40203,2070,228078
40204,2025,55584
40204,2030,53689
40204,2035,51711
40204,2040,49765
40204,2045,47769
40204,2050,45877
40204,2055,44140
40204,2060,42469
40204,2065,40764
40204,2070,39043
40205,2025,122853
40205,2030,118789
40205,2035,114460
40205,2040,109920
40205,2045,105387
40205,2050,101190
40205,2055,97344
40205,2060,93581
40205,2065,89829
40205,2070,85884
40206,2025,46271
40206,2030,44121
40206,2035,41972
40206,2040,39864
40206,2045,37818
40206,2050,35937
40206,2055,34305
40206,2060,32734
40206,2065,31198
40206,2070,29670
40207,2025,63111
40207,2030,59066
40207,2035,54932
40207,2040,50823
40207,2045,46828
40207,2050,43025
40207,2055,39605
40207,2060,36279
40207,2065,33114
40207,2070,30137
40210,2025,57014
40210,2030,52753
40210,2035,48588
40210,2040,44570
40210,2045,40667
40210,2050,36916
40210,2055,33581
40210,2060,30446
40210,2065,27583
40210,2070,24876
40211,2025,48275
40211,2030,47625
40211,2035,46762
40211,2040,45757
40211,2045,44595
40211,2050,43313
40211,2055,42025
40211,2060,40583
40211,2065,39091
40211,2070,37535
40212,2025,30460
40212,2030,28350
40212,2035,26261
40212,2040,24277
40212,2045,22410
40212,2050,20637
40212,2055,19011
40212,2060,17476
40212,2065,16053
40212,2070,14717
40213,2025,76657
40213,2030,75221
40213,2035,73378
40213,2040,71255
40213,2045,68931
40213,2050,66662
40213,2055,64515
40213,2060,62185
40213,2065,59724
40213,2070,57175
40214,2025,23689
40214,2030,22122
40214,2035,20569
40214,2040,19084
40214,2045,17676
40214,2050,16386
40214,2055,15206
40214,2060,14062
40214,2065,12927
40214,2070,11812
40215,2025,37885
40215,2030,35404
40215,2035,32894
40215,2040,30407
40215,2045,28096
40215,2050,25971
40215,2055,24021
40215,2060,22221
40215,2065,20466
40215,2070,18788
40216,2025,61727
40216,2030,60776
40216,2035,59698
40216,2040,58513
40216,2045,57146
40216,2050,55640
40216,2055,54037
40216,2060,52244
40216,2065,50311
40216,2070,48367
40217,2025,104616
40217,2030,103991
40217,2035,102889
40217,2040,101304
40217,2045,99280
40217,2050,97072
40217,2055,94767
40217,2060,92162
40217,2065,89331
40217,2070,86328
40218,2025,110264
40218,2030,108640
40218,2035,106820
40218,2040,104760
40218,2045,102454
40218,2050,99843
40218,2055,97001
40218,2060,93821
40218,2065,90453
40218,2070,87045
40219,2025,103377
40219,2030,103380
40219,2035,102978
40219,2040,102075
40219,2045,100671
40219,2050,98877
40219,2055,96799
40219,2060,94323
40219,2065,91552
40219,2070,88578
40220,2025,96711
40220,2030,95269
40220,2035,93321
40220,2040,91096
40220,2045,88660
40220,2050,86281
40220,2055,84022
40220,2060,81657
40220,2065,79258
40220,2070,76742
40221,2025,72458
40221,2030,72513
40221,2035,72014
40221,2040,71249
40221,2045,70387
40221,2050,69495
40221,2055,68509
40221,2060,67414
40221,2065,66019
40221,2070,64336
40223,2025,60812
40223,2030,60265
40223,2035,59467
40223,2040,58498
40223,2045,57490
40223,2050,56538
40223,2055,55559
40223,2060,54506
40223,2065,53410
40223,2070,52256
40224,2025,69184
40224,2030,70764
40224,2035,71777
40224,2040,72315
40224,2045,72484
40224,2050,72427
40224,2055,72319
40224,2060,72064
40224,2065,71615
40224,2070,70875
40225,2025,26666
40225,2030,24791
40225,2035,22892
40225,2040,21034
40225,2045,19209
40225,2050,17474
40225,2055,15907
40225,2060,14411
40225,2065,13004
40225,2070,11652
40226,2025,25652
40226,2030,24210
40226,2035,22824
40226,2040,21440
40226,2045,20050
40226,2050,18771
40226,2055,17639
40226,2060,16621
40226,2065,15656
40226,2070,14746
40227,2025,32677
40227,2030,29578
40227,2035,26544
40227,2040,23620
40227,2045,20825
40227,2050,18323
40227,2055,16135
40227,2060,14242
40227,2065,12538
40227,2070,10953
40228,2025,48041
40228,2030,44955
40228,2035,41917
40228,2040,38880
40228,2045,35910
40228,2050,33097
40228,2055,30489
40228,2060,28048
40228,2065,25752
40228,2070,23495
40230,2025,102164
40230,2030,100227
40230,2035,97730
40230,2040,94814
40230,2045,91960
40230,2050,89372
40230,2055,86837
40230,2060,84111
40230,2065,81239
40230,2070,78189
40231,2025,52968
40231,2030,52585
40231,2035,52133
40231,2040,51629
40231,2045,51034
40231,2050,50288
40231,2055,49345
40231,2060,48265
40231,2065,47098
40231,2070,45830
40341,2025,37230
40341,2030,36131
40341,2035,34855
40341,2040,33524
40341,2045,32311
40341,2050,31256
40341,2055,30258
40341,2060,29263
40341,2065,28287
40341,2070,27279
40342,2025,30535
40342,2030,30164
40342,2035,29764
40342,2040,29304
40342,2045,28784
40342,2050,28225
40342,2055,27566
40342,2060,26849
40342,2065,26027
40342,2070,25152
40343,2025,50623
40343,2030,51066
40343,2035,51370
40343,2040,51406
40343,2045,51212
40343,2050,50786
40343,2055,50243
40343,2060,49487
40343,2065,48549
40343,2070,47407
40344,2025,29857
40344,2030,30062
40344,2035,30045
40344,2040,29918
40344,2045,29709
40344,2050,29508
40344,2055,29295
40344,2060,29018
40344,2065,28657
40344,2070,28107
40345,2025,34974
40345,2030,35310
40345,2035,35423
40345,2040,35408
40345,2045,35294
40345,2050,35033
40345,2055,34651
40345,2060,34108
40345,2065,33457
40345,2070,32746
40348,2025,9224
40348,2030,9370
40348,2035,9487
40348,2040,9587
40348,2045,9644
40348,2050,9657
40348,2055,9637
40348,2060,9611
40348,2065,9566
40348,2070,9494
40349,2025,49186
40349,2030,50663
40349,2035,51735
40349,2040,52441
40349,2045,52748
40349,2050,52608
40349,2055,52172
40349,2060,51561
40349,2065,50794
40349,2070,49894
40381,2025,12560
40381,2030,11611
40381,2035,10734
40381,2040,9888
40381,2045,9050
40381,2050,8246
40381,2055,7498
40381,2060,6798
40381,2065,6118
40381,2070,5459
40382,2025,27985
40382,2030,26663
40382,2035,25200
40382,2040,23684
40382,2045,22182
40382,2050,20754
40382,2055,19447
40382,2060,18209
40382,2065,17008
40382,2070,15848
40383,2025,31905
40383,2030,30860
40383,2035,29788
40383,2040,28701
40383,2045,27678
40383,2050,26673
40383,2055,25722
40383,2060,24805
40383,2065,23873
40383,2070,22904
40384,2025,18449
40384,2030,17663
40384,2035,16819
40384,2040,15995
40384,2045,15198
40384,2050,14453
40384,2055,13774
40384,2060,13147
40384,2065,12552
40384,2070,11963
40401,2025,6735
40401,2030,6132
40401,2035,5535
40401,2040,4949
40401,2045,4353
40401,2050,3826
40401,2055,3374
40401,2060,2975
40401,2065,2611
40401,2070,2259
40402,2025,13916
40402,2030,12842
40402,2035,11726
40402,2040,10623
40402,2045,9574
40402,2050,8590
40402,2055,7690
40402,2060,6923
40402,2065,6206
40402,2070,5543
40421,2025,13007
40421,2030,12305
40421,2035,11590
40421,2040,10857
40421,2045,10128
40421,2050,9436
40421,2055,8827
40421,2060,8260
40421,2065,7732
40421,2070,7230
40447,2025,31358
40447,2030,30793
40447,2035,30100
40447,2040,29320
40447,2045,28411
40447,2050,27553
40447,2055,26712
40447,2060,25925
40447,2065,25091
40447,2070,24208
40448,2025,1661
40448,2030,1456
40448,2035,1271
40448,2040,1101
40448,2045,945
40448,2050,796
40448,2055,665
40448,2060,557
40448,2065,471
40448,2070,401
40503,2025,16939
40503,2030,16610
40503,2035,16205
40503,2040,15755
40503,2045,15298
40503,2050,14842
40503,2055,14381
40503,2060,13878
40503,2065,13372
40503,2070,12845
40522,2025,13671
40522,2030,13106
40522,2035,12476
40522,2040,11847
40522,2045,11253
40522,2050,10691
40522,2055,10114
40522,2060,9550
40522,2065,8975
40522,2070,8390
40544,2025,19427
40544,2030,18834
40544,2035,18212
40544,2040,17570
40544,2045,16849
40544,2050,16095
40544,2055,15345
40544,2060,14576
40544,2065,13833
40544,2070,13038
40601,2025,9342
40601,2030,8588
40601,2035,7823
40601,2040,7071
40601,2045,6374
40601,2050,5703
40601,2055,5103
40601,2060,4594
40601,2065,4132
40601,2070,3706
40602,2025,8257
40602,2030,7365
40602,2035,6517
40602,2040,5734
40602,2045,4993
40602,2050,4337
40602,2055,3768
40602,2060,3270
40602,2065,2835
40602,2070,2427
40604,2025,10809
40604,2030,10090
40604,2035,9352
40604,2040,8618
40604,2045,7894
40604,2050,7233
40604,2055,6689
40604,2060,6192
40604,2065,5715
40604,2070,5244
40605,2025,13710
40605,2030,12355
40605,2035,11027
40605,2040,9727
40605,2045,8514
40605,2050,7395
40605,2055,6442
40605,2060,5578
40605,2065,4807
40605,2070,4103
40609,2025,2521
40609,2030,2334
40609,2035,2163
40609,2040,1984
40609,2045,1801
40609,2050,1645
40609,2055,1484
40609,2060,1351
40609,2065,1262
40609,2070,1151
40610,2025,21566
40610,2030,19980
40610,2035,18396
40610,2040,16780
40610,2045,15150
40610,2050,13653
40610,2055,12367
40610,2060,11190
40610,2065,10101
40610,2070,9010
40621,2025,37761
40621,2030,37474
40621,2035,36989
40621,2040,36314
40621,2045,35492
40621,2050,34551
40621,2055,33557
40621,2060,32457
40621,2065,31306
40621,2070,30094
40625,2025,16819
40625,2030,15369
40625,2035,13945
40625,2040,12546
40625,2045,11215
40625,2050,10024
40625,2055,8949
40625,2060,7994
40625,2065,7095
40625,2070,6261
40642,2025,6218
40642,2030,5929
40642,2035,5631
40642,2040,5354
40642,2045,5090
40642,2050,4839
40642,2055,4586
40642,2060,4345
40642,2065,4084
40642,2070,3837
40646,2025,7273
40646,2030,6862
40646,2035,6444
40646,2040,6090
40646,2045,5758
40646,2050,5438
40646,2055,5134
40646,2060,4842
40646,2065,4567
40646,2070,4304
40647,2025,15485
40647,2030,14299
40647,2035,13071
40647,2040,11845
40647,2045,10703
40647,2050,9681
40647,2055,8765
40647,2060,7945
40647,2065,7162
40647,2070,6453
41201,2025,232716
41201,2030,226497
41201,2035,219837
41201,2040,212878
41201,2045,205459
41201,2050,197807
41201,2055,190294
41201,2060,182379
41201,2065,174319
41201,2070,166240
41202,2025,112492
41202,2030,106011
41202,2035,99648
41202,2040,93552
41202,2045,87619
41202,2050,81818
41202,2055,76476
41202,2060,71210
41202,2065,66135
41202,2070,61323
41203,2025,74990
41203,2030,75168
41203,2035,74979
41203,2040,74389
41203,2045,73424
41203,2050,72159
41203,2055,70801
41203,2060,69076
41203,2065,67050
41203,2070,64772
